,Feature,Importance,Specie,abundance
2491,216936,0.0,Spiroplasma diminutum,11506.0
2492,216932,0.0,Spiroplasma chinense,12924.0
2493,2138,0.0,Spiroplasma poulsonii,8823.0
2494,2136,0.0,Spiroplasma monobiae,18061.0
2495,216942,0.0,Spiroplasma litorale,13729.0
2496,362837,0.0,Spiroplasma cantharicola,5928.0
2497,2137,0.0,Spiroplasma apis,8326.0
2498,216963,0.0,Spiroplasma sp. TIUS-1,8755.0
2499,216964,0.0,Spiroplasma sp. BIUS-1,3936.0
2500,2886375,0.0,Spiroplasma endosymbiont of Phyllotreta cruciferae,4419.0
2501,2570468,0.0,Spiroplasma sp. SV19,9860.0
2502,301585,0.0,Spiroplasma platyhelix,12801.0
2503,2141,0.0,Spiroplasma ixodetis,9910.0
2504,216935,0.0,Spiroplasma culicicola,13329.0
2505,216931,0.0,Spiroplasma alleghenense,4844.0
2506,2139,0.0,Spiroplasma clarkii,7197.0
2507,315358,0.0,Spiroplasma eriocheiris,5777.0
2508,2143,0.0,Spiroplasma gladiatoris,8748.0
2509,216937,0.0,Spiroplasma floricola,6634.0
2511,216938,0.0,Spiroplasma helicoides,12661.0
2512,47834,0.0,Spiroplasma kunkelii,13634.0
2513,216946,0.0,Spiroplasma turonicum,15786.0
2514,216945,0.0,Spiroplasma syrphidicola,12502.0
2516,324079,0.0,Spiroplasma tabanidicola,6685.0
2517,2133,0.0,Spiroplasma citri,8733.0
2518,219745,0.0,Mesoplasma tabanidae,6150.0
2519,81459,0.0,Mesoplasma melaleucae,6472.0
2521,138853,0.0,Mesoplasma lactucae,9511.0
2522,2151,0.0,Mesoplasma florum,19558.0
2523,2149,0.0,Mesoplasma entomophilum,4034.0
2524,74700,0.0,Entomoplasma freundtii,15010.0
2525,214888,0.0,Williamsoniiplasma luminosum,9858.0
2526,215578,0.0,Williamsoniiplasma somnilux,13746.0
2527,2148,0.0,Acholeplasma laidlawii,12788.0
2528,264636,0.0,Acholeplasma hippikon,18647.0
2529,29552,0.0,Haploplasma axanthum,44444.0
2530,59748,0.0,Candidatus Phytoplasma australiense,3701.0
2531,35773,0.0,Candidatus Phytoplasma luffae,2911.0
2532,229545,0.0,Candidatus Phytoplasma Aster yellows witches'-broom phytoplasma,1915.0
2533,37692,0.0,Candidatus Phytoplasma mali,2893.0
2534,399025,0.0,Candidatus Phytoplasma rubi,3274.0
2535,38986,0.0,Alteracholeplasma palmae,16663.0
2536,2735436,0.0,Mariniplasma anaerobium,14108.0
2537,61635,0.0,Paracholeplasma brassicae,18425.0
2538,92400,0.0,Metamycoplasma anseris,3696.0
2539,45363,0.0,Metamycoplasma alkalescens,4884.0
2540,29559,0.0,Metamycoplasma hyosynoviae,5272.0
2542,2111,0.0,Metamycoplasma arthritidis,2524.0
2543,2121,0.0,Metamycoplasma orale,5801.0
2544,2098,0.0,Metamycoplasma hominis,26891.0
2545,92401,0.0,Metamycoplasma cloacale,14487.0
2546,29554,0.0,Metamycoplasma canadense,4711.0
2547,142649,0.0,Metamycoplasma phocicerebrale,5284.0
2548,92758,0.0,Mycoplasmoides fastidiosum,1497.0
2549,2096,0.0,Mycoplasmoides gallisepticum,5640.0
2550,2116,0.0,Malacoplasma iowae,8328.0
2551,28227,0.0,Malacoplasma penetrans,14810.0
2552,2782163,0.0,Xianfuyuplasma coldseepsis,9202.0
2554,2652443,0.0,Deinococcus sp. AJ005,3436.0
2555,2939437,0.0,Deinococcus sp. QL22,2332.0
2556,2080419,0.0,Deinococcus sp. NW-56,2600.0
2557,2917691,0.0,Deinococcus sp. KNUC1210,3847.0
2558,328692,0.0,Deinococcus aquaticus,4320.0
2561,1211322,0.0,Deinococcus metallilatus,4953.0
2562,57497,0.0,Deinococcus radiopugnans,2989.0
2564,32062,0.0,Deinococcus radiophilus,3126.0
2565,1768108,0.0,Deinococcus actinosclerus,6630.0
2566,68909,0.0,Deinococcus geothermalis,3380.0
2567,1182568,0.0,Deinococcus puniceus,2297.0
2568,310783,0.0,Deinococcus deserti,3607.0
2570,2489213,0.0,Deinococcus psychrotolerans,2105.0
2571,200252,0.0,Deinococcus aetherius,2740.0
2572,309887,0.0,Deinococcus maricopensis,4833.0
2573,432329,0.0,Deinococcus peraridilitoris,2014.0
2574,2202254,0.0,Deinococcus irradiatisoli,3063.0
2575,1889240,0.0,Deinococcus rubellus,13809.0
2576,1299,0.0,Deinococcus radiodurans,2894.0
2577,1309411,0.0,Deinococcus soli (ex Cha et al. 2016),3027.0
2578,271,0.0,Thermus aquaticus,2113.0
2579,56957,0.0,Thermus oshimai,1429.0
2580,1111069,0.0,Thermus sp. CCB_US3_UF1,1324.0
2581,2918899,0.0,Thermus sp. NEB1569,901.0
2582,274,0.0,Thermus thermophilus,3940.0
2583,2483360,0.0,Thermus caldilimi,971.0
2584,88190,0.0,Thermus antranikianii,732.0
2585,187137,0.0,Oceanithermus profundus,3770.0
2586,186192,0.0,Marinithermus hydrothermalis,3673.0
2587,172827,0.0,Meiothermus taiwanensis,2193.0
2588,277,0.0,Meiothermus ruber,1910.0
2589,52022,0.0,Allomeiothermus silvanus,2519.0
2591,61435,0.0,Dehalococcoides mccartyi,21277.0
2592,1536648,0.0,Dehalogenimonas etheniformans,2613.0
2593,1839801,0.0,Dehalogenimonas formicexedens,2608.0
2594,357808,0.0,Roseiflexus sp. RS-1,3439.0
2595,120962,0.0,Roseiflexus castenholzii,7226.0
2596,1108,0.0,Chloroflexus aurantiacus,2854.0
2597,152260,0.0,Chloroflexus aggregans,1636.0
2600,1986204,0.0,Brevefilum fermentans,4261.0
2601,133453,0.0,Caldilinea aerophila,5650.0
2602,3004094,0.0,Tepidiforma flava,4462.0
2603,2601677,0.0,Tepidiforma bonchosmolovskayae,3956.0
2605,2509675,0.0,Ktedonosporobacter rubrisoli,3776.0
2606,166501,0.0,Thermobaculum terrenum,2094.0
2607,2710758,0.0,Phototrophicus methaneseepsis,3039.0
2608,2057,0.0,Sphaerobacter thermophilus,5521.0
2609,500,0.0,Thermomicrobium roseum,2267.0
2610,454171,0.0,Chthonomonas calidirosea,1729.0
2611,1005039,0.0,Fimbriimonas ginsengisoli,3148.0
2612,310298,0.0,Phocaeicola coprocola,11818.0
2613,2685834,0.0,Parabacteroides chongii,45777.0
2614,712710,0.0,Tannerella serpentiformis,25233.0
2615,28112,0.0,Tannerella forsythia,24171.0
2616,1796646,0.0,Muribaculum intestinale,42620.0
2617,322095,0.0,Porphyromonas somerae,27004.0
2618,712435,0.0,Porphyromonas sp. oral taxon 275,17655.0
2619,393921,0.0,Porphyromonas crevioricanis,7003.0
2620,36874,0.0,Porphyromonas cangingivalis,10354.0
2621,28124,0.0,Porphyromonas endodontalis,8514.0
2622,3031917,0.0,Microbacter sp. GSS18,2018.0
2623,2714926,0.0,Dysgonomonas sp. HDW5A,8610.0
2624,2714927,0.0,Dysgonomonas sp. HDW5B,14539.0
2625,1642647,0.0,Proteiniphilum saccharofermentans,14024.0
2626,2829812,0.0,Proteiniphilum propionicum,10659.0
2627,185300,0.0,Paludibacter propionicigenes,11773.0
2628,2590900,0.0,Tenuifilum thalassicum,5440.0
2629,1307839,0.0,Salinivirga cyanobacteriivorans,5103.0
2630,511435,0.0,Candidatus Azobacteroides pseudotrichonymphae,3467.0
2631,2706887,0.0,Draconibacterium halophilum,5583.0
2632,1168034,0.0,Draconibacterium orientale,5989.0
2634,1717717,0.0,Labilibaculum antarcticum,8030.0
2635,2949635,0.0,Alkaliflexus sp. Ai-910,7460.0
2636,889453,0.0,Alkalitalea saponilacus,4867.0
2637,2294119,0.0,Flavobacterium sp. CJ74,5847.0
2638,2665645,0.0,Flavobacterium sp. SLB02,3967.0
2639,2986827,0.0,Flavobacterium sp. N1994,2934.0
2640,3003257,0.0,Flavobacterium sp. IMCC34774,3397.0
2641,3003260,0.0,Flavobacterium sp. IMCC34777,4443.0
2642,2893884,0.0,Flavobacterium sp. F-70,9697.0
2643,2994319,0.0,Flavobacterium sp. GSB-24,4535.0
2644,2739062,0.0,Flavobacterium sp. M31R6,5734.0
2645,3003263,0.0,Flavobacterium sp. IMCC36793,2759.0
2646,3003256,0.0,Flavobacterium sp. IMCC34673,4290.0
2647,2478552,0.0,Flavobacterium sp. 140616W15,4788.0
2648,3003258,0.0,Flavobacterium sp. IMCC34775,4129.0
2649,2654325,0.0,Flavobacterium sp. xlx-214,4532.0
2650,2986829,0.0,Flavobacterium sp. N2038,4162.0
2651,2893885,0.0,Flavobacterium sp. F-323,2824.0
2652,1179672,0.0,Flavobacterium sp. KBS0721,4593.0
2653,2748319,0.0,Flavobacterium sp. I3-2,9598.0
2654,2986824,0.0,Flavobacterium sp. N1846,4863.0
2655,2986838,0.0,Flavobacterium sp. N502540,5093.0
2656,907046,0.0,Flavobacterium sp. B183,6596.0
2657,2986823,0.0,Flavobacterium sp. N1736,3434.0
2658,3003259,0.0,Flavobacterium sp. IMCC34776,4198.0
2659,3003262,0.0,Flavobacterium sp. IMCC36791,3394.0
2660,3025667,0.0,Flavobacterium sp. KACC 22758,4626.0
2661,2986835,0.0,Flavobacterium sp. N3904,2993.0
2662,1979344,0.0,Flavobacterium sp. MDT1-60,4280.0
2663,2614441,0.0,Flavobacterium sp. LPB0248,4174.0
2664,2746225,0.0,Flavobacterium sp. K5-23,2504.0
2666,2893883,0.0,Flavobacterium sp. F-29,4608.0
2667,2977321,0.0,Flavobacterium sp. TR2,4041.0
2668,2885633,0.0,Flavobacterium sp. N1719,1822.0
2669,2724135,0.0,Flavobacterium sp. CLA17,3737.0
2670,2775246,0.0,Flavobacterium sp. CS20,3899.0
2671,2986834,0.0,Flavobacterium sp. N2820,4155.0
2672,3003261,0.0,Flavobacterium sp. IMCC34779,5498.0
2673,2870839,0.0,Flavobacterium sp. CC-SYL302,3700.0
2674,3002900,0.0,Flavobacterium sp. IMCC34515,3207.0
2675,3016339,0.0,Flavobacterium sp. IMCC36792,3257.0
2676,2989816,0.0,Flavobacterium sp. MFBS3-15,4438.0
2677,2893886,0.0,Flavobacterium sp. F-340,4150.0
2678,3025668,0.0,Flavobacterium sp. KACC 22763,5356.0
2679,2986837,0.0,Flavobacterium sp. N502536,3211.0
2680,2871165,0.0,Flavobacterium sp. CHNK8,5635.0
2681,2986831,0.0,Flavobacterium sp. N2270,5821.0
2682,2845819,0.0,Flavobacterium sp. CECT 9288,4215.0
2683,2830782,0.0,Flavobacterium sp. KK2020170,3258.0
2684,3031997,0.0,Flavobacterium sp. YJ01,6442.0
2685,3003623,0.0,Flavobacterium sp. IMCC34518,4982.0
2687,2602769,0.0,Flavobacterium alkalisoli,3731.0
2689,2897181,0.0,Flavobacterium channae,4190.0
2690,1310418,0.0,Flavobacterium gyeonganense,3776.0
2691,683124,0.0,Flavobacterium haoranii,5340.0
2692,2547394,0.0,Flavobacterium nackdongense,3028.0
2693,1871076,0.0,Flavobacterium azooxidireducens,3164.0
2694,2748320,0.0,Flavobacterium inviolabile,2558.0
2695,2175091,0.0,Flavobacterium album,3307.0
2696,459526,0.0,Flavobacterium anhuiense,5780.0
2697,2518177,0.0,Flavobacterium sangjuense,3012.0
2698,1763534,0.0,Flavobacterium crassostreae,1720.0
2699,2895947,0.0,Flavobacterium cyclinae,2818.0
2700,1492737,0.0,Flavobacterium gilvum,3858.0
2701,2162713,0.0,Flavobacterium magnum,3569.0
2702,1678728,0.0,Flavobacterium kingsejongi,2909.0
2703,2249356,0.0,Flavobacterium fluviale,2947.0
2704,2906078,0.0,Flavobacterium oreochromis,4893.0
2706,2201181,0.0,Flavobacterium sediminis,5973.0
2707,96345,0.0,Flavobacterium psychrophilum,4024.0
2708,2856519,0.0,Flavobacterium litorale,2105.0
2709,996,0.0,Flavobacterium columnare,5172.0
2710,2502784,0.0,Flavobacterium cerinum,9625.0
2711,2172098,0.0,Flavobacterium pallidum,1993.0
2712,871694,0.0,Flavobacterium ginsengisoli,4617.0
2713,986,0.0,Flavobacterium johnsoniae,10069.0
2715,1306519,0.0,Flavobacterium commune,3737.0
2716,992289,0.0,Flavobacterium nitratireducens,3188.0
2717,1114861,0.0,Flavobacterium collinsii,2577.0
2718,2906077,0.0,Flavobacterium davisii,8077.0
2719,2906076,0.0,Flavobacterium covae,6608.0
2720,312277,0.0,Flavobacterium indicum,2659.0
2721,2704140,0.0,Flavobacterium bizetiae,3989.0
2722,1751095,0.0,Flavobacterium ammoniigenes,1043.0
2723,1751056,0.0,Flavobacterium ammonificans,6653.0
2724,1784713,0.0,Flavobacterium arcticum,3135.0
2725,1355330,0.0,Flavobacterium faecale,2956.0
2726,2686361,0.0,Polaribacter sp. L3A8,3631.0
2727,1855336,0.0,Polaribacter sp. KT25b,4446.0
2729,313598,0.0,Polaribacter sp. MED152,2270.0
2730,2855841,0.0,Polaribacter sp. NJDZ03,2496.0
2731,754397,0.0,Polaribacter sp. SA4-10,2987.0
2732,2806551,0.0,Polaribacter sp. Q13,5600.0
2733,1529069,0.0,Polaribacter sp. BM10,3379.0
2734,2058137,0.0,Polaribacter sp. ALD11,6985.0
2735,2745563,0.0,Polaribacter sp. R2A056_3_33,2191.0
2736,1896175,0.0,Polaribacter sp. KT 15,2246.0
2737,1336804,0.0,Polaribacter sp. Hel1_33_78,4149.0
2738,2745561,0.0,Polaribacter sp. HaHaR_3_91,5299.0
2739,985043,0.0,Polaribacter sejongensis,2524.0
2740,1888915,0.0,Polaribacter haliotis,5082.0
2741,2808900,0.0,Polaribacter batillariae,4481.0
2742,1774273,0.0,Polaribacter vadi,4611.0
2743,2738844,0.0,Polaribacter pectinis,4124.0
2744,996801,0.0,Polaribacter reichenbachii,7095.0
2745,1908341,0.0,Polaribacter litorisediminis,4061.0
2746,2818493,0.0,Polaribacter cellanae,3954.0
2748,326329,0.0,Polaribacter dokdonensis,4200.0
2749,3038772,0.0,Tenacibaculum sp. GRR-S3-23,4355.0
2750,754423,0.0,Tenacibaculum sp. SZ-18,12557.0
2751,104268,0.0,Tenacibaculum mesophilum,11885.0
2752,104270,0.0,Tenacibaculum ovolyticum,5318.0
2753,1850252,0.0,Tenacibaculum todarodis,7075.0
2754,584609,0.0,Tenacibaculum jejuense,7821.0
2755,2781243,0.0,Tenacibaculum finnmarkense,16831.0
2756,2358479,0.0,Tenacibaculum singaporense,1774.0
2757,107401,0.0,Tenacibaculum maritimum,4239.0
2758,3018314,0.0,Tenacibaculum pacificus,3731.0
2759,3018315,0.0,Tenacibaculum retecalamus,2583.0
2760,1017,0.0,Capnocytophaga gingivalis,6051.0
2761,1848904,0.0,Capnocytophaga stomatis,3073.0
2762,28188,0.0,Capnocytophaga canimorsus,6424.0
2763,1019,0.0,Capnocytophaga sputigena,6214.0
2764,2545799,0.0,Capnocytophaga sp. FDAARGOS_737,1830.0
2765,1316596,0.0,Capnocytophaga sp. oral taxon 878,4511.0
2766,2748316,0.0,Capnocytophaga sp. oral taxon 902,776.0
2767,1945658,0.0,Capnocytophaga sp. H4358,1071.0
2768,1018,0.0,Capnocytophaga ochracea,7988.0
2769,28189,0.0,Capnocytophaga cynodegmi,4168.0
2770,45243,0.0,Capnocytophaga haemolytica,5105.0
2771,327575,0.0,Capnocytophaga leadbetteri,1679.0
2772,2708117,0.0,Capnocytophaga endodontalis,3274.0
2773,2705471,0.0,Christiangramia Gramella sp. MT6,5220.0
2774,1913577,0.0,Christiangramia salexigens,2526.0
2775,411153,0.0,Christiangramia forsetii,3665.0
2776,2126553,0.0,Christiangramia fulva,3695.0
2777,1486245,0.0,Christiangramia flava,4116.0
2779,2920386,0.0,Christiangramia Gramella oceanisediminis,1087.0
2780,1714860,0.0,Aquimarina sp. BL5,3946.0
2781,1714848,0.0,Aquimarina sp. AD1,3920.0
2782,2949996,0.0,Aquimarina sp. ERC-38,2524.0
2783,2736252,0.0,Aquimarina sp. TRL1,3163.0
2784,1191912,0.0,Aquimarina sp. Aq107,4326.0
2785,1714849,0.0,Aquimarina sp. AD10,6383.0
2786,754409,0.0,Winogradskyella sp. PG-2,3357.0
2787,2929510,0.0,Winogradskyella sp. MH6,4464.0
2788,2749995,0.0,Winogradskyella sp. HaHa_3_26,5372.0
2789,754417,0.0,Winogradskyella sp. PC-19,2303.0
2790,1936080,0.0,Winogradskyella sp. J14-2,3897.0
2791,2686078,0.0,Winogradskyella schleiferi,2431.0
2792,1382466,0.0,Winogradskyella sediminis,3466.0
2793,2697010,0.0,Winogradskyella helgolandensis,6716.0
2794,2686077,0.0,Winogradskyella forsetii,6364.0
2795,2686362,0.0,Cellulophaga sp. L1A9,5264.0
2797,979,0.0,Cellulophaga lytica,5170.0
2798,76594,0.0,Cellulophaga baltica,3436.0
2799,59600,0.0,Cellulophaga algicola,4186.0
2800,1888890,0.0,Cellulophaga omnivescoria,3041.0
2802,2608253,0.0,Nonlabens sp. Ci31,3169.0
2803,2058134,0.0,Nonlabens sp. MB-3u-79,2600.0
2804,1336802,0.0,Nonlabens sp. Hel1_33_55,2303.0
2805,331648,0.0,Nonlabens spongiae,2823.0
2806,328515,0.0,Nonlabens dokdonensis,2390.0
2807,930802,0.0,Nonlabens marinus,2207.0
2808,2496866,0.0,Nonlabens ponticola,1866.0
2809,2057808,0.0,Lacinutrix sp. Bg11-31,4144.0
2810,983544,0.0,Lacinutrix sp. 5H-3-7-4,5959.0
2811,2980107,0.0,Lacinutrix sp. HL-RS19,2823.0
2812,2653681,0.0,Lacinutrix sp. WUR7,2934.0
2813,1486034,0.0,Lacinutrix venerupis,2707.0
2814,1798225,0.0,Formosa sp. Hel1_31_208,2911.0
2815,1336795,0.0,Formosa sp. Hel3_A1_48,2163.0
2817,1336794,0.0,Formosa sp. Hel1_33_131,2134.0
2818,320324,0.0,Formosa agariphila,4788.0
2819,2594004,0.0,Formosa sediminum,4115.0
2820,2980554,0.0,Maribacter sp. Hal144,2574.0
2822,2496865,0.0,Maribacter sp. MJ134,1641.0
2823,1644130,0.0,Maribacter sp. 1_2014MBL_MicDiv,3034.0
2824,2976127,0.0,Maribacter litopenaei,3188.0
2825,1836467,0.0,Maribacter hydrothermalis,3786.0
2826,1178778,0.0,Maribacter cobaltidurans,3825.0
2827,1130723,0.0,Maribacter aestuarii,1861.0
2828,320912,0.0,Maribacter dokdonensis,2357.0
2829,2767188,0.0,Amniculibacterium sp. G2-70,6609.0
2830,2570561,0.0,Psychroserpens sp. NJDZ02,7218.0
2831,2932268,0.0,Psychroserpens sp. MSW6,4180.0
2832,2918453,0.0,Lutibacter sp. A80,6106.0
2833,2918526,0.0,Lutibacter sp. A64,5622.0
2834,1622118,0.0,Lutibacter profundi,5272.0
2835,313588,0.0,Croceibacter atlanticus,3094.0
2836,3047542,0.0,Myroides sp. mNGS23_01,1518.0
2837,2968490,0.0,Myroides sp. SCSIO 72103,6835.0
2838,1458492,0.0,Myroides sp. ZB35,868.0
2839,1583100,0.0,Myroides sp. A21,1789.0
2840,702745,0.0,Myroides phaeus,10036.0
2841,256,0.0,Myroides odoratus,4262.0
2842,2572594,0.0,Myroides fluvii,1967.0
2843,2562892,0.0,Myroides albus,2962.0
2844,2908842,0.0,Muricauda sp. SCSIO 64092,1567.0
2845,2908843,0.0,Muricauda sp. SCSIO 65647,2266.0
2846,1383885,0.0,Muricauda aurantiaca,2977.0
2847,516051,0.0,Muricauda lutaonensis,2599.0
2848,2698672,0.0,Muricauda oceani,4281.0
2849,254955,0.0,Muricauda aquimarina,10088.0
2850,1803846,0.0,Flavivirga eckloniae,3297.0
2851,2494375,0.0,Aequorivita sp. H23M31,3789.0
2852,3040348,0.0,Aequorivita sp. Ant34-E75,4365.0
2853,101385,0.0,Aequorivita sublithincola,3775.0
2854,2686365,0.0,Algibacter sp. L1A34,4502.0
2855,2686366,0.0,Algibacter sp. L3A6,3347.0
2856,1736674,0.0,Algibacter alginicilyticus,5072.0
2857,3028318,0.0,Olleya sp. YS,3924.0
2859,639310,0.0,Olleya aquimaris,2812.0
2860,2779362,0.0,Mesoflavibacter sp. SCSIO 43206,5414.0
2861,2708110,0.0,Mesoflavibacter profundi,2046.0
2862,2908210,0.0,Antarcticibacterium sp. 1MA-6-2,2628.0
2863,2585771,0.0,Antarcticibacterium arcticum,2661.0
2864,2058175,0.0,Antarcticibacterium flavum,3226.0
2865,2926907,0.0,Abyssalbus ytuae,3272.0
2866,2916754,0.0,Sabulilitoribacter sp. BrNp1-15,4746.0
2867,2779359,0.0,Zunongwangia sp. SCSIO 43204,4429.0
2868,398743,0.0,Zunongwangia profunda,4684.0
2869,1453352,0.0,Sediminicola sp. YIK13,2041.0
2870,762954,0.0,Siansivirga zeaxanthinifaciens,2767.0
2871,1790137,0.0,Wenyingzhuangia fucanilytica,4310.0
2872,2675331,0.0,Bizionia sp. M204,4512.0
2873,2202721,0.0,Zhouia spongiae,4602.0
2874,2719912,0.0,Leeuwenhoekiella sp. ZYFB001,2389.0
2875,2562285,0.0,Constantimarinum furrinae,1701.0
2876,2584122,0.0,Aureibaculum algae,6322.0
2877,1936081,0.0,Seonamhaeicola sp. S2-3,3219.0
2878,2937786,0.0,Seonamhaeicola sp. ML3,3724.0
2879,2069432,0.0,Tamlana carrageenivorans,2897.0
2880,1630406,0.0,Tamlana sp. s12,4227.0
2881,1729720,0.0,Salegentibacter sp. T436,4971.0
2882,270918,0.0,Salegentibacter mishustinae,2982.0
2883,143223,0.0,Salegentibacter salegens,2259.0
2884,2027857,0.0,Mariniflexile sp. TRM1-10,3491.0
2885,2282170,0.0,Kordia sp. SMS9,3497.0
2886,1218801,0.0,Kordia antarctica,3325.0
2887,2809707,0.0,Salinimicrobium sp. HN-2-9-2,3121.0
2888,252307,0.0,Robiginitalea biformata,3804.0
2889,2777186,0.0,Psychroflexus sp. ALD_RP9,4350.0
2890,57029,0.0,Psychroflexus torquis,2674.0
2891,2900738,0.0,Sinomicrobium kalidii,3791.0
2892,2820661,0.0,Candidatus Arcticimaribacter forsetii,12845.0
2893,1170699,0.0,Galbibacter sp. BG1,2065.0
2894,1165090,0.0,Imtechella halotolerans,2813.0
2895,2893202,0.0,Aegicerativicinus sediminis,2675.0
2896,2905121,0.0,Flagellimonas sp. HMM57,1653.0
2897,2654676,0.0,Flagellimonas sp. CMM7,2336.0
2898,2507538,0.0,Muriicola soli,1447.0
2899,2583587,0.0,Aggregatimonas sangjinii,2085.0
2900,2049305,0.0,Changchengzhania lutea,3683.0
2901,2744027,0.0,Rasiella rasia,1962.0
2902,326320,0.0,Dokdonia donghaensis,5208.0
2903,2173169,0.0,Dokdonia sp. Dokd-P16,1786.0
2904,1761453,0.0,Euzebyella marina,4385.0
2905,1850246,0.0,Urechidicola croceus,23951.0
2906,2529032,0.0,Oceanihabitans sp. IOP_32,2212.0
2907,1336796,0.0,Gillisia sp. Hel1_33_143,3380.0
2908,2779360,0.0,Marixanthomonas sp. SCSIO 43207,3063.0
2909,343403,0.0,Costertonia aggregata,2960.0
2911,63186,0.0,Zobellia galactanivorans,2167.0
2912,754429,0.0,Gilvibacter sp. SZ-19,1942.0
2913,878220,0.0,Chryseobacterium sp. StRB126,4592.0
2914,2864040,0.0,Chryseobacterium sp. LJ668,1979.0
2915,2879939,0.0,Chryseobacterium sp. MEBOG07,7797.0
2916,2487065,0.0,Chryseobacterium sp. G0201,4330.0
2917,2015076,0.0,Chryseobacterium sp. T16E-39,5143.0
2918,2920939,0.0,Chryseobacterium sp. Y16C,6155.0
2919,1871047,0.0,Chryseobacterium sp.,4971.0
2920,2713414,0.0,Chryseobacterium sp. POL2,4199.0
2921,2487064,0.0,Chryseobacterium sp. G0186,4733.0
2922,2997336,0.0,Chryseobacterium sp. CY350,1821.0
2924,1721091,0.0,Chryseobacterium sp. IHB B 17019,3689.0
2925,2838877,0.0,Chryseobacterium sp. ZHDP1,3041.0
2926,2983267,0.0,Chryseobacterium sp. PET-29,1889.0
2927,2983606,0.0,Chryseobacterium sp. MMS21-Ot14,5047.0
2928,2879938,0.0,Chryseobacterium sp. MEBOG06,2875.0
2929,2478663,0.0,Chryseobacterium sp. 3008163,3435.0
2930,3042315,0.0,Chryseobacterium sp. wcd7,1801.0
2931,1932669,0.0,Chryseobacterium sp. JV274,2477.0
2932,2039166,0.0,Chryseobacterium sp. 6424,2844.0
2933,2758037,0.0,Chryseobacterium sp. CX-624,2717.0
2934,2487063,0.0,Chryseobacterium sp. G0162,3392.0
2935,253,0.0,Chryseobacterium indologenes,17315.0
2936,1241981,0.0,Chryseobacterium lactis,4278.0
2937,651561,0.0,Chryseobacterium arthrosphaerae,7368.0
2938,1685010,0.0,Chryseobacterium glaciei,4888.0
2939,192389,0.0,Chryseobacterium daecheongense,3333.0
2940,2497456,0.0,Chryseobacterium aureum,2992.0
2941,536441,0.0,Chryseobacterium taklimakanense,8321.0
2942,250,0.0,Chryseobacterium gleum,9417.0
2943,2929799,0.0,Chryseobacterium oryzae,6015.0
2944,1807141,0.0,Chryseobacterium panacisoli,885.0
2945,2759528,0.0,Chryseobacterium capnotolerans,3530.0
2946,254,0.0,Chryseobacterium indoltheticum,5609.0
2947,1324352,0.0,Chryseobacterium gallinarum,4791.0
2948,2852098,0.0,Chryseobacterium faecale,2926.0
2949,1493872,0.0,Chryseobacterium shandongense,5424.0
2950,246,0.0,Chryseobacterium balustinum,4917.0
2951,1265445,0.0,Chryseobacterium camelliae,8300.0
2952,2956784,0.0,Chryseobacterium paludis,4039.0
2953,373672,0.0,Chryseobacterium gambrini,4150.0
2954,558152,0.0,Chryseobacterium piperi,2889.0
2955,2547600,0.0,Chryseobacterium salivictor,1430.0
2956,1241982,0.0,Chryseobacterium nakagawai,3695.0
2958,1124835,0.0,Chryseobacterium carnipullorum,2970.0
2959,2898076,0.0,Chryseobacterium turcicum,3058.0
2960,1813611,0.0,Chryseobacterium cucumeris,4964.0
2961,2929800,0.0,Chryseobacterium suipulveris,2721.0
2962,1609531,0.0,Chryseobacterium rhizoplanae,2897.0
2963,2754694,0.0,Chryseobacterium manosquense,1581.0
2964,421058,0.0,Chryseobacterium oranimense,3122.0
2965,1241978,0.0,Chryseobacterium bernardetii,6818.0
2966,1854498,0.0,Chryseobacterium nepalense,3439.0
2967,2989820,0.0,Kaistella sp. BT6-1-3,2178.0
2968,2908645,0.0,Kaistella sp. 97-N-M2,1520.0
2969,2878534,0.0,Kaistella sp. GW4-15,1253.0
2970,266749,0.0,Kaistella jeonii,4125.0
2971,421525,0.0,Kaistella haifensis,1792.0
2972,2820270,0.0,Kaistella Candidatus Kaistella beijingensis,6128.0
2973,2038776,0.0,Kaistella flava (ex Peng et al. 2021),2740.0
2974,1241979,0.0,Kaistella carnis,4078.0
2975,2487074,0.0,Kaistella daneshvariae,1842.0
2976,2487072,0.0,Epilithonimonas vandammei,7931.0
2977,1416779,0.0,Epilithonimonas zeae,3298.0
2978,1117645,0.0,Elizabethkingia anophelis,22038.0
